1.1885e+06,4.625e+07,2.1288e+07,2.0942e+08,3.1463e+07,5.4615e+07,2.8374e+07
2.7953e+05,2.019e+07,8.5766e+06,3.4711e+07,9.9443e+06,1.7543e+07,9.71e+06
9.7932e+05,5.3939e+07,2.005e+07,6.6782e+07,2.2612e+07,4.7893e+07,2.2667e+07
1.1573e+06,3.7407e+07,1.9235e+07,5.1271e+07,2.277e+07,4.4058e+07,2.2592e+07
40602,3.4531e+06,5.1522e+06,8.8544e+06,5.6196e+06,7.0783e+06,5.5436e+06
5.2651e+05,3.1142e+07,1.4168e+07,7.4094e+07,1.7098e+07,3.0141e+07,1.6061e+07
17467,2.3861e+06,4.8702e+06,5.7724e+06,4.917e+06,5.7385e+06,5.0281e+06
2.9057e+05,1.3458e+07,8.0888e+06,3.1781e+07,1.0046e+07,1.5294e+07,9.8038e+06
9819,1.9632e+06,4.7764e+06,5.3925e+06,4.7834e+06,5.1696e+06,4.8094e+06
55275,3.906e+06,5.7631e+06,9.3261e+06,6.3955e+06,7.2509e+06,6.83e+06
1.1884e+06,5.2059e+07,2.1281e+07,1.7924e+08,2.9584e+07,6.0728e+07,2.5866e+07
85877,4.4292e+06,6.0141e+06,1.1251e+07,6.2967e+06,8.3809e+06,6.2313e+06
5.7501e+05,3.0936e+07,1.3028e+07,9.9749e+07,1.7127e+07,3.3401e+07,1.5122e+07
8.1986e+05,4.6336e+07,1.9475e+07,5.296e+07,2.1475e+07,4.3153e+07,2.1326e+07
7.3648e+05,3.4832e+07,5.3097e+06,1.1451e+08,5.4711e+06,3.5508e+07,5.4293e+06
210,2.2796e+07,1.328e+07,2.695e+07,1.4595e+07,2.6941e+07,1.6227e+07
2.6648e+05,1.2961e+07,4.085e+06,4.2145e+07,3.9900e+06,1.6064e+07,4.3562e+06
1.7974e+05,9.2405e+06,7.387e+06,2.4456e+07,8.3454e+06,1.2885e+07,7.9573e+06
9.9117e+05,4.1047e+07,1.9562e+07,4.9799e+07,2.363e+07,4.0584e+07,2.1895e+07
1.1679e+06,4.0759e+07,2.0606e+07,5.3034e+07,2.3856e+07,4.7463e+07,2.3944e+07
94656,5.3267e+06,6.18e+06,1.773e+07,6.384e+06,8.9395e+06,6.468e+06
35032,3.2813e+06,5.2758e+06,7.189e+06,5.2103e+06,6.241e+06,5.3291e+06
24659,2.7559e+06,5.125e+06,6.0738e+06,5.1258e+06,5.8561e+06,5.4506e+06
3.8756e+05,1.6617e+07,1.0936e+07,8.0203e+07,1.381e+07,2.2674e+07,1.2857e+07
1.2011e+06,4.9908e+07,2.1757e+07,1.6001e+08,3.2085e+07,5.9121e+07,2.5658e+07
1.1346e+06,4.7709e+07,2.2082e+07,1.7346e+08,2.6648e+07,7.4547e+07,2.5069e+07
36876,4.8366e+06,5.066e+06,6.1819e+06,5.2518e+06,6.0227e+06,5.5447e+06
2.6627e+05,1.4555e+07,8.2034e+06,4.2421e+07,9.9096e+06,1.753e+07,9.197e+06
4.6929e+05,2.0084e+07,1.1263e+07,5.1559e+07,1.3788e+07,3.2096e+07,1.2624e+07
98192,5.0586e+06,5.8798e+06,1.238e+07,6.3861e+06,8.2474e+06,6.71e+06
5.2259e+05,2.0363e+07,1.1957e+07,7.7299e+07,1.5388e+07,2.7017e+07,1.3656e+07
3.1618e+05,1.4632e+07,9.087e+06,3.7994e+07,1.1005e+07,1.8952e+07,1.0364e+07
21975,3.707e+06,4.8344e+06,7.2731e+06,5.6762e+06,5.9299e+06,5.9027e+06
39660,3.1154e+06,5.1759e+06,1.0406e+07,5.6056e+06,6.6579e+06,5.6341e+06
1.2524e+05,7.6671e+06,6.3605e+06,2.1456e+07,7.1826e+06,1.0801e+07,7.2267e+06
1.1255e+06,4.8378e+07,1.8822e+07,9.4401e+07,2.3869e+07,4.2044e+07,2.3727e+07
2.5121e+05,1.2068e+07,8.1922e+06,4.9886e+07,1.1991e+07,1.6392e+07,9.3365e+06
92652,5.0187e+06,5.9823e+06,1.6031e+07,6.5685e+06,9.2415e+06,6.9395e+06
2.2393e+05,9.8573e+06,8.0364e+06,2.4382e+07,8.875e+06,1.3549e+07,8.7779e+06
6.0299e+05,2.3429e+07,1.3075e+07,1.2477e+08,1.7367e+07,3.5492e+07,1.5772e+07
