8254,1,1
8256,4,4
8270,1,1
8271,4,4
8285,1,1
8286,4,4
8301,4,4
8316,4,4
8317,4,4
8325,4,4
8331,1,1
8332,4,4
8333,4,4
8334,4,4
8338,2,2
8343,4,4
8351,4,4
8355,3,3
8356,4,4
8361,1,1
8362,4,4
8363,4,4
8366,2,2
8369,4,4
8396,1,1
8397,4,4
8411,1,1
8412,4,4
8426,1,1
8427,4,4
8428,4,4
8437,1,1
8446,2,2
8464,1,1
8465,4,4
8480,4,4
8483,4,4
8484,4,4
8486,1,1
8487,1,1
8491,1,1
8492,1,1
8493,1,1
8496,1,1
8501,4,4
8503,3,1
8516,4,4
8517,3,3
8520,4,4
8524,3,1
8543,1,1
8544,1,1
8545,1,4
8547,1,1
8556,4,4
8574,1,1
8575,1,3
8576,1,4
8578,1,2
8590,4,4
8591,4,4
8594,3,3
8595,3,3
8596,1,1
8602,1,1
8603,1,1
8604,1,1
8605,1,1
8609,4,4
8610,4,4
8612,1,1
8613,1,1
8617,1,1
8618,1,1
8619,1,1
8622,1,1
8629,4,4
8630,4,4
8632,1,1
8633,1,1
8637,1,1
8638,1,1
8639,1,1
8642,1,1
8648,1,4
8651,2,1
8652,2,2
8653,3,3
8654,2,2
8655,1,1
8659,4,4
8660,4,4
8663,1,1
8664,3,3
8665,1,1
8671,1,1
8672,1,1
8673,1,1
8674,1,1
8678,4,4
8679,4,4
8690,1,1
8691,1,1
8692,1,1
8693,1,1
8697,4,4
8698,4,4
8701,1,3
8702,3,3
8703,1,1
8709,1,1
8710,2,1
8711,1,1
8712,1,1
8716,4,4
8717,4,4
8719,1,1
8720,1,1
8724,1,1
8725,1,1
8726,1,1
8729,1,1
8740,3,3
8741,4,4
8744,4,4
8745,4,4
8748,1,1
8749,3,3
8750,1,1
8756,1,1
8757,1,1
8758,1,1
8759,1,1
8763,4,4
8764,4,4
8767,1,1
8768,3,3
8769,1,1
8775,1,1
8776,1,1
8777,1,1
8778,1,1
8780,4,4
8783,3,1
8784,1,1
8785,1,1
8786,1,1
8787,4,3
8788,3,3
8789,3,3
8790,3,3
8791,3,3
8794,1,1
8796,1,3
8798,3,3
8799,4,1
8800,1,3
8801,4,1
8809,3,3
8810,4,4
8811,4,4
8813,3,1
8830,3,3
8831,4,4
8834,4,4
8835,4,4
8838,1,1
8839,3,3
8840,1,1
8846,1,1
8847,1,1
8848,1,1
8849,1,1
8853,4,4
8854,4,4
8856,1,1
8857,1,1
8861,1,1
8862,1,1
8863,1,1
8866,1,1
8872,1,1
8875,1,1
8876,2,2
8877,3,3
8878,2,2
8879,1,1
8883,4,4
8884,4,4
8886,1,1
8887,1,1
8891,1,1
8892,1,1
8893,1,1
8896,1,1
8903,4,4
8904,4,4
8907,1,1
8908,3,3
8909,1,1
8915,1,1
8916,1,1
8917,1,1
8918,1,1
8920,4,4
8921,2,2
8922,1,1
8932,4,1
8934,4,3
8936,4,3
8938,4,3
8940,2,3
8941,2,1
8942,2,3
8948,3,1
8950,2,3
8959,4,4
8960,4,4
8962,1,1
8963,1,1
8967,1,1
8968,1,1
8969,1,1
8972,1,1
8978,1,1
8981,2,1
8982,2,2
8983,3,3
8984,2,2
8985,1,1
8989,4,4
8990,4,4
8992,1,1
8993,1,1
8997,1,1
8999,1,1
9002,1,1
9013,3,3
9014,4,4
9017,4,4
9018,4,4
9020,1,1
9021,1,1
9025,1,1
9026,1,1
9027,1,1
9030,1,1
9037,4,4
9038,4,4
9041,3,3
9042,3,3
9043,1,1
9049,1,1
9050,1,1
9051,1,1
9052,1,1
9056,4,4
9057,4,4
9059,1,1
9060,1,1
9064,1,1
9065,1,1
9066,1,1
9069,1,1
9076,4,4
9077,4,4
9079,1,1
9080,1,1
9084,1,1
9086,1,1
9089,1,1
9094,4,4
9103,4,4
9104,4,4
9107,1,1
9108,3,3
9109,1,1
9115,1,1
9116,1,1
9117,1,1
9118,1,1
9122,4,4
9123,4,4
9126,1,1
9127,3,3
9128,1,1
9134,1,1
9135,1,1
9136,1,1
9137,1,1
9145,3,3
9146,4,4
9149,4,4
9150,4,4
9152,1,1
9153,1,1
9157,1,1
9158,1,1
9159,1,1
9162,1,1
9169,4,4
9170,1,4
9192,1,1
9193,1,1
9194,1,1
9196,1,1
9208,4,4
9209,4,4
9211,1,1
9212,1,1
9216,1,1
9218,1,1
9221,1,1
9228,4,4
9229,4,4
9231,1,1
9232,1,1
9236,1,1
9237,1,1
9238,1,1
9241,1,3
9247,1,1
9250,1,1
9251,2,3
9252,3,3
9253,2,2
9254,1,1
9258,4,4
9259,4,4
9270,1,1
9271,1,1
9272,1,1
9273,1,1
9277,4,4
9278,4,4
9281,1,1
9282,3,3
9283,1,1
9289,1,1
9290,1,1
9291,1,1
9292,1,1
9296,4,4
9297,4,4
9310,3,3
9319,1,1
9322,1,1
9335,1,1
9336,2,2
9337,4,1
9338,4,4
9348,4,4
9349,4,4
9351,1,1
9352,1,1
9356,1,1
9357,1,1
9358,1,1
9361,1,1
9368,4,4
9369,4,4
9371,1,1
9372,1,1
9376,1,1
9377,1,1
9378,1,1
9381,1,1
9388,4,4
9389,4,4
9391,1,1
9392,1,1
9396,1,1
9398,1,1
9401,1,1
9411,4,1
9412,1,1
9415,3,3
9416,1,1
9417,4,4
9419,1,1
9427,4,4
9428,4,4
9429,4,4
9430,4,4
9431,4,4
9432,4,4
9433,4,4
9434,4,4
9435,4,4
9436,4,4
9440,3,3
9441,3,1
9446,1,3
9447,1,1
9451,3,3
9454,1,1
9456,1,1
9458,1,1
9461,1,1
9463,1,1
9466,3,3
9468,1,1
9473,4,4
9475,1,1
9477,1,1
9479,1,1
9486,4,4
9487,4,4
9504,3,3
9508,3,3
9510,3,1
9614,4,4
9617,4,4
9618,4,2
9620,1,1
9623,2,1
9624,1,1
9625,1,3
9637,1,1
9638,1,1
9639,1,1
9640,1,1
9643,1,1
9644,1,1
9645,1,1
9646,1,1
9652,4,4
9653,4,4
9656,1,1
9658,4,1
9660,3,1
9667,4,4
9668,4,4
9669,4,4
9670,4,4
9671,4,4
9672,4,4
9673,4,4
9674,4,4
9675,4,4
9676,4,4
9682,1,1
9683,1,1
9686,4,4
9687,4,4
9693,4,4
9694,4,4
9697,1,1
9698,3,3
9699,1,1
9705,1,1
9706,1,1
9707,1,1
9708,1,1
9712,4,4
9713,4,4
9715,1,1
9716,1,1
9720,1,1
9721,1,1
9722,1,1
9725,1,1
9732,4,4
9733,4,4
9735,1,1
9736,1,1
9740,1,1
9741,1,1
9742,1,1
9745,1,1
9751,1,1
9754,1,1
9755,2,2
9756,3,3
9757,2,2
9758,1,1
9762,4,4
9786,1,1
9787,2,2
9792,4,4
9793,4,4
9796,1,1
9797,3,3
9798,1,1
9804,1,1
9805,1,1
9806,1,1
9807,1,1
9811,4,4
9812,1,1
9834,1,1
9835,1,1
9836,1,1
9838,1,3
9850,4,4
9851,4,4
9853,1,1
9854,1,1
9858,1,1
9859,1,1
9860,1,1
9863,1,1
9869,1,1
9872,2,1
9873,2,2
9874,3,3
9875,2,1
9876,1,1
9880,4,4
9881,4,4
9883,1,1
9884,1,1
9888,1,1
9889,1,1
9890,1,1
9893,1,1
9900,4,4
9901,4,4
9903,1,1
9904,1,1
9908,1,1
9910,1,1
9913,1,1
9920,4,4
9921,4,4
9924,1,1
9925,3,3
9926,1,1
9932,1,1
9933,1,1
9934,1,1
9935,1,1
9943,3,3
9944,4,4
9947,4,4
9948,4,4
9959,1,1
9960,1,1
9961,1,1
9962,1,1
9964,4,4
9966,4,1
9976,3,1
9978,4,1
9981,3,3
9983,3,1
9988,2,2
9992,4,4
9993,4,4
9994,4,4
10001,1,1
10002,1,3
10004,4,4
10005,4,4
10006,4,4
10007,4,4
10008,4,4
10009,4,4
10010,1,1
10014,4,4
10015,4,4
10017,1,1
10018,1,1
10022,1,1
10023,1,1
10024,1,1
10027,1,1
10034,4,4
10035,4,4
10038,3,3
10039,3,3
10040,1,1
10046,1,1
10047,2,1
10048,1,1
10049,1,1
10053,4,4
10054,4,4
10057,1,1
10058,3,3
10059,1,1
10065,1,1
10066,1,1
10067,1,1
10068,1,1
10072,4,4
10073,4,4
10076,1,1
10077,3,3
10078,1,1
10084,1,1
10085,1,1
10086,1,1
10087,1,1
10091,4,4
10092,4,4
10095,3,3
10096,3,3
10097,1,1
10103,1,1
10104,2,1
10105,1,1
10106,1,1
10110,4,4
10134,1,1
10135,2,2
10140,4,4
10141,4,4
10144,1,1
10145,3,3
10146,1,1
10152,1,1
10153,1,1
10154,1,1
10155,1,1
10163,3,3
10164,4,4
10167,4,4
10168,4,4
10171,1,1
10172,3,3
10173,1,1
10179,1,1
10180,1,1
10181,1,1
10182,1,1
10186,4,4
10187,4,4
10189,1,1
10190,1,1
10194,1,1
10196,1,1
10199,1,1
10206,4,4
10207,4,4
10210,1,1
10211,3,3
10212,1,1
10218,1,1
10219,1,1
10220,1,1
10221,1,1
10225,4,4
10226,4,4
10229,1,1
10230,3,3
10231,1,1
10237,1,1
10238,1,1
10239,1,1
10240,1,1
10242,4,4
10244,1,1
10246,4,1
10249,4,4
10250,4,4
10251,4,4
10252,4,4
10253,4,4
10254,4,4
10255,4,4
10256,4,4
10257,4,4
10258,4,4
10260,1,3
10265,3,1
10266,1,1
10270,4,4
10276,4,4
10277,4,4
10279,1,1
10280,1,1
10284,1,1
10285,1,1
10286,1,1
10289,1,1
10296,4,4
10297,4,4
10300,1,1
10301,3,3
10302,1,1
10308,1,1
10309,1,1
10310,4,1
10311,4,1
10315,4,4
10316,4,4
10319,1,1
10320,3,3
10321,1,1
10327,1,1
10328,1,1
10329,1,1
10330,1,1
10334,4,4
10335,4,4
10338,1,1
10339,3,3
10340,1,1
10346,1,1
10347,1,1
10348,1,1
10349,1,1
10353,4,4
10354,4,4
10356,1,1
10357,1,1
10361,1,1
10362,1,1
10363,1,1
10366,1,1
10373,4,4
10374,4,4
10376,1,1
10377,1,1
10381,1,1
10382,1,1
10383,1,1
10386,1,1
10392,1,1
10395,2,1
10396,2,2
10397,3,3
10398,2,2
10399,1,1
10403,4,4
10404,4,4
10406,1,1
10407,1,1
10411,1,1
10412,1,1
10413,1,1
10416,1,1
10423,4,4
10424,4,4
10427,1,1
10428,3,3
10429,1,1
10435,1,1
10436,1,1
10437,1,1
10438,1,1
10442,4,4
10443,4,4
10446,1,1
10447,3,3
10448,1,1
10454,1,1
10455,1,1
10456,1,1
10457,1,1
10461,4,4
10462,4,4
10465,1,1
10466,3,3
10467,1,1
10473,1,1
10474,1,1
10475,1,1
10476,1,1
10480,4,4
10481,4,4
10484,4,4
10488,3,1
10507,1,1
10508,1,1
10509,1,4
10511,1,1
10520,4,4
10521,4,4
10524,1,1
10525,3,3
10526,1,1
10532,1,1
10533,2,1
10534,1,1
10535,1,1
10539,4,4
10540,4,4
10543,1,1
10544,3,3
10545,1,1
10551,1,1
10552,1,1
10553,1,1
10554,1,1
10558,4,4
10559,4,4
10562,1,1
10563,3,3
10564,1,1
10570,1,1
10571,2,1
10572,1,1
10573,1,1
10577,4,4
10578,4,4
10581,1,1
10582,3,3
10583,1,1
10589,1,1
10590,1,1
10591,1,1
10592,1,1
10596,4,4
10597,4,4
10599,1,1
10600,1,1
10604,1,1
10606,1,1
10609,1,1
10616,4,4
10617,4,4
10620,3,3
10621,3,3
10622,1,1
10628,1,1
10629,2,1
10630,1,1
10631,1,1
10635,4,4
10636,4,4
10638,1,1
10639,1,1
10643,1,1
10644,1,1
10645,1,1
10648,1,1
10655,4,4
10656,4,4
10658,1,1
10659,1,1
10663,1,1
10665,1,1
10668,1,1
10675,4,4
10676,4,4
10679,1,1
10680,3,3
10681,1,1
10687,1,1
10688,1,1
10689,1,1
10690,1,1
10694,4,4
10695,4,4
10698,1,1
10699,3,3
10700,1,1
10706,1,1
10707,1,1
10708,1,1
10709,1,1
10713,4,4
10714,4,4
10716,1,1
10717,1,1
10721,1,1
10723,1,1
10726,1,1
10733,4,4
10734,4,4
10736,1,1
10737,1,1
10741,1,1
10742,1,1
10743,1,1
10746,1,1
10753,4,4
10754,4,4
10757,1,1
10758,3,3
10759,1,1
10765,1,1
10766,1,1
10767,1,1
10768,1,1
10772,4,4
10773,4,4
10775,1,1
10776,1,1
10780,1,1
10781,1,1
10782,1,1
10785,1,1
10791,1,1
10794,1,1
10795,2,2
10796,3,3
10797,2,2
10798,1,1
10802,4,4
10803,4,4
10806,1,1
10807,3,3
10808,1,1
10814,1,1
10815,2,1
10816,1,1
10817,1,1
10821,4,4
10822,4,4
10824,1,1
10825,1,1
10829,1,1
10830,1,1
10831,1,1
10834,1,1
10841,4,4
10842,4,4
10845,1,1
10846,3,3
10847,1,1
10853,1,1
10854,1,1
10855,1,1
10856,1,1
10860,4,4
10861,4,4
10864,1,1
10865,3,3
10866,1,1
10872,1,1
10873,1,1
10874,1,1
10875,1,1
10879,4,4
10880,4,4
10883,1,1
10884,3,3
10885,1,1
10891,1,1
10892,1,1
10893,1,1
10894,1,1
10898,4,4
10899,4,4
10901,1,1
10902,1,1
10906,1,1
10907,1,1
10908,1,1
10911,1,1
10918,4,4
10919,4,4
10921,1,1
10922,1,1
10926,1,1
10927,1,1
10928,1,1
10931,1,1
10938,4,4
10939,4,4
10941,1,1
10942,1,1
10946,1,1
10948,1,1
10951,1,1
10956,4,4
10958,3,3
10962,1,1
10967,1,4
10969,1,1
10971,1,1
10972,1,1
10973,1,1
10974,1,3
10975,4,4
10976,1,1
10977,4,4
10979,4,4
10991,2,2
10993,3,3
11012,3,3
11016,2,2
11024,1,1
11025,4,4
11028,2,1
11037,4,4
11038,4,4
11039,4,4
11040,4,4
11041,4,4
11042,4,4
11043,4,4
11044,4,4
11047,2,1
11048,2,1
11053,1,1
11054,1,1
11058,3,3
11061,1,1
11063,1,1
11065,3,3
11068,1,1
11070,1,1
11071,1,1
11072,1,1
11073,1,3
11075,1,1
11081,4,4
11085,4,4
11086,4,4
11105,1,1
11117,4,4
11212,2,2
11216,4,4
11217,4,4
11218,1,1
11219,4,4
11220,4,1
11221,1,4
11222,1,1
11227,4,4
11231,4,4
11232,4,4
11235,1,3
11236,3,3
11237,1,1
11243,1,1
11244,2,1
11245,1,1
11246,1,1
11250,4,4
11251,4,4
11253,1,1
11254,1,1
11258,1,1
11259,1,1
11260,1,1
11263,1,1
11269,1,1
11272,1,1
11273,2,2
11274,3,3
11275,2,2
11276,1,1
11280,4,4
11281,4,4
11283,1,1
11284,1,1
11288,1,1
11289,1,1
11290,1,1
11293,1,1
11300,4,4
11301,4,4
11304,1,3
11305,3,3
11306,1,1
11312,1,1
11313,1,1
11314,1,1
11315,1,1
11319,4,4
11320,3,3
11323,3,3
11327,3,1
11346,1,1
11347,1,2
11348,1,4
11350,1,3
11357,4,4
11364,3,3
11373,4,4
11374,4,4
11376,1,1
11377,1,1
11381,1,1
11382,1,1
11383,1,1
11386,1,1
11393,4,4
11394,4,4
11396,1,1
11397,1,1
11401,1,1
11406,1,1
11413,4,4
11414,4,4
11417,1,1
11418,3,3
11419,1,1
11425,1,1
11426,2,1
11427,1,1
11428,1,1
11432,4,4
11433,4,4
11435,1,1
11436,1,1
11440,1,1
11441,1,1
11442,1,1
11445,1,1
11450,4,4
11452,4,3
11453,4,3
11454,3,3
11457,1,3
11458,4,2
11459,4,3
11460,1,1
11461,1,1
11462,1,1
11465,1,1
11467,3,1
11468,4,1
11469,3,3
11470,1,3
11472,3,3
11474,4,3
11476,3,3
11478,3,3
11480,3,1
11482,3,3
11484,1,1
11485,4,3
11486,1,1
11487,4,1
11491,4,4
11492,4,4
11494,1,1
11495,1,1
11499,1,1
11500,1,1
11501,1,1
11504,1,1
11511,4,4
11512,4,4
11514,1,1
11515,1,1
11519,1,1
11520,1,1
11521,1,1
11524,1,1
11531,4,4
11532,4,4
11534,1,1
11535,1,1
11539,1,1
11540,1,1
11541,1,1
11544,1,1
11551,4,4
11552,4,4
11554,1,1
11555,1,1
11559,1,1
11561,1,1
11564,1,1
11571,4,4
11572,4,4
11574,1,1
11575,1,1
11579,1,1
11580,1,1
11581,1,1
11584,1,1
11591,4,4
11592,4,4
11595,1,1
11596,3,3
11597,1,1
11603,1,1
11604,2,1
11605,1,1
11606,1,1
11614,3,3
11615,4,4
11618,4,4
11619,4,4
11621,1,1
11622,1,1
11626,1,1
11627,1,1
11628,1,1
11631,1,1
11638,4,4
11639,4,4
11641,1,1
11642,1,1
11646,1,1
11647,1,1
11648,1,1
11651,1,1
11658,4,4
11659,4,4
11661,1,1
11662,1,1
11666,1,1
11667,1,1
11668,1,1
11671,1,1
11678,4,4
11679,4,4
11682,3,3
11683,3,3
11684,1,1
11690,1,1
11691,1,1
11692,1,1
11693,1,1
11697,4,4
11698,4,4
11701,1,1
11702,3,3
11703,1,1
11709,1,1
11710,1,1
11711,1,1
11712,1,1
11716,4,4
11717,4,4
11720,1,1
11721,3,3
11722,1,1
11728,1,1
11729,1,1
11730,1,1
11731,1,1
11735,4,4
11736,4,4
11738,1,1
11739,1,1
11743,1,1
11744,1,1
11745,1,1
11748,1,1
11755,4,4
11756,4,4
11759,3,3
11760,3,3
11761,1,1
11767,1,1
11768,2,1
11769,1,1
11770,1,1
11774,4,4
11775,4,4
11778,1,1
11779,3,3
11780,1,1
11786,1,1
11787,1,1
11788,1,1
11789,1,1
11793,4,4
11794,4,4
11797,1,1
11798,3,3
11799,1,1
11805,1,1
11806,1,1
11807,1,1
11808,1,1
11810,4,4
11822,2,2
11824,3,3
11843,3,3
11847,2,2
11855,1,1
11856,4,4
11859,2,1
11868,4,4
11869,4,4
11870,4,4
11871,4,4
11872,4,4
11873,4,4
11874,4,4
11875,4,4
11878,2,1
11879,2,1
11884,1,1
11885,1,1
11889,3,3
11892,1,1
11894,1,1
11896,3,3
11899,1,1
11901,1,1
11902,1,1
11903,1,1
11904,1,3
11906,1,1
11912,4,4
11916,4,4
11917,4,4
11936,1,1
11948,4,4
12043,2,2
12047,4,4
12050,1,1
12059,3,3
12068,4,4
12092,1,1
12093,3,3
12098,4,4
12122,1,1
12123,2,2
12128,4,4
12129,4,4
12134,3,1
12141,3,3
12145,1,1
12166,1,1
12167,1,2
12169,1,1
12182,1,1
12183,2,2
12185,1,1
12186,1,4
12187,4,4
12198,4,4
12199,4,4
12201,1,1
12202,1,1
12206,1,1
12207,1,1
12208,1,1
12211,1,1
12269,4,3
12270,4,1
12271,4,1
12272,4,1
12273,3,3
12275,2,2
12276,4,1
12277,4,4
12286,3,3
12287,4,4
12290,4,4
12291,4,4
12293,1,1
12294,1,1
12298,1,1
12300,1,1
12303,1,1
12310,4,4
12311,4,4
12313,1,1
12314,1,1
12318,1,1
12319,1,1
12320,1,1
12323,1,1
12330,4,4
12331,4,4
12334,1,1
12335,3,3
12336,1,1
12342,1,1
12343,2,1
12344,1,1
12345,1,1
12349,4,4
12350,4,4
12361,1,1
12362,1,1
12363,1,1
12364,1,1
12368,4,4
12369,3,4
12372,3,3
12376,3,1
12395,1,1
12396,1,1
12397,1,4
12399,1,3
12408,4,4
12409,4,4
12411,1,1
12412,1,1
12416,1,1
12417,1,1
12418,1,1
12421,1,1
12428,4,4
12429,4,4
12431,1,1
12432,1,1
12436,1,1
12437,1,1
12438,1,1
12441,1,1
12448,4,4
12449,4,4
12452,1,1
12453,3,3
12454,1,1
12460,1,1
12461,2,1
12462,1,1
12463,1,1
12467,4,4
12468,4,4
12470,1,1
12471,1,1
12475,1,1
12476,1,1
12477,1,1
12480,1,1
12487,4,4
12488,4,4
12491,1,1
12492,3,3
12493,1,1
12499,1,1
12500,1,1
12501,1,1
12502,1,1
12506,4,4
12507,4,4
12510,1,1
12511,3,3
12512,1,1
12518,1,1
12519,1,1
12520,1,1
12521,1,1
12525,4,4
12526,4,4
12528,1,1
12529,1,1
12533,1,1
12535,1,1
12538,1,1
12545,4,4
12546,4,4
12548,1,1
12549,1,1
12553,1,1
12555,1,1
12558,1,1
12565,4,4
12566,4,4
12569,3,3
12578,4,4
12579,4,4
12587,4,4
12588,1,1
12589,1,1
12591,1,1
12604,1,1
12605,2,2
12616,4,4
12617,4,4
12620,1,1
12621,3,3
12622,1,1
12628,1,1
12629,1,1
12630,1,1
12631,1,1
12635,4,4
12636,4,4
12639,1,1
12640,3,3
12641,1,1
12647,1,1
12648,1,1
12649,1,1
12650,1,1
12654,4,4
12655,4,4
12657,1,1
12658,1,1
12662,1,1
12663,1,1
12664,1,1
12667,1,1
12673,1,1
12676,1,1
12677,2,2
12678,3,3
12679,2,2
12680,1,1
12682,4,4
12684,1,1
12686,4,4
12689,4,4
12690,1,1
12691,4,4
12692,1,1
12693,4,4
12694,4,4
12695,1,1
12696,4,4
12697,4,4
12698,1,1
12706,1,1
12709,4,4
12710,4,4
12716,4,4
12717,4,4
12720,3,3
12721,3,3
12722,1,1
12728,1,1
12729,2,1
12730,1,1
12731,1,1
12739,3,3
12740,4,4
12743,4,4
12744,4,4
12755,1,1
12756,1,1
12757,1,1
12758,1,1
12762,4,4
12763,4,4
12765,1,1
12766,1,1
12770,1,1
12772,1,1
12775,1,1
12782,4,4
12783,4,4
12785,1,1
12786,1,1
12790,1,1
12791,1,1
12792,1,1
12795,1,1
12802,4,4
12803,4,4
12806,1,1
12807,3,3
12808,1,1
12814,1,1
12815,1,1
12816,1,1
12817,1,1
12821,4,4
12822,4,4
12825,1,1
12826,3,3
12827,1,1
12833,1,1
12834,1,1
12835,1,1
12836,1,1
12840,4,4
12841,4,4
12843,1,1
12844,1,1
12848,1,1
12849,1,1
12850,1,1
12853,1,1
12860,4,4
12861,4,4
12864,1,1
12865,3,3
12866,1,1
12872,1,1
12873,2,1
12874,1,1
12875,1,1
12879,4,4
12883,3,3
12884,3,1
12887,3,3
12893,4,4
12894,4,4
12897,1,1
12898,3,3
12899,1,1
12905,1,1
12906,1,1
12907,1,1
12908,1,1
12912,4,4
12913,4,4
12916,1,1
12917,3,3
12918,1,1
12924,1,1
12925,1,1
12926,1,1
12927,1,1
12931,4,4
12932,4,4
12934,1,1
12935,1,1
12939,1,1
12940,1,1
12941,1,1
12944,1,1
12951,4,4
12952,4,4
12954,1,1
12955,1,1
12959,1,1
12960,1,1
12961,2,3
12964,1,1
12971,4,4
12972,4,4
12974,1,1
12975,1,1
12979,1,1
12980,1,1
12981,1,1
12984,1,1
12991,4,4
12992,4,4
12994,1,1
12995,1,1
12999,1,1
13001,1,1
13004,1,1
13011,4,4
13012,4,4
13014,1,1
13015,1,1
13019,1,1
13021,1,1
13024,1,1
13029,4,4
13030,4,4
13034,4,1
13039,1,1
13040,4,1
13042,3,1
13050,4,4
13051,4,4
13052,4,4
13053,4,4
13054,4,4
13055,4,4
13056,4,4
13057,4,4
13058,4,4
13059,4,4
13063,3,1
13064,3,1
13069,1,3
13070,1,1
13074,3,1
13077,1,1
13079,1,1
13081,3,1
13084,1,1
13086,1,1
13087,1,1
13088,1,1
13089,1,3
13091,1,1
13096,4,4
13098,1,1
13100,1,1
13102,1,1
13109,4,4
13110,4,4
13239,4,4
13240,4,4
13243,1,1
13244,3,3
13245,1,1
13251,1,1
13252,1,1
13253,1,1
13254,1,1
13258,4,4
13259,4,4
13262,1,1
13263,3,3
13264,1,1
13270,1,1
13271,1,1
13272,1,1
13273,1,1
13277,4,4
13278,4,4
13280,1,1
13281,1,1
13285,1,1
13286,1,1
13287,1,1
13290,1,1
13297,4,4
13298,4,4
13301,1,1
13302,3,3
13303,1,1
13309,1,1
13310,2,1
13311,1,1
13312,1,1
13316,4,4
13317,4,4
13319,1,1
13320,1,1
13324,1,1
13325,1,1
13326,1,1
13329,1,1
13336,4,4
13337,4,4
13340,4,4
13344,3,1
13363,1,1
13364,1,1
13365,4,4
13367,1,1
13376,4,4
13377,4,4
13380,1,1
13381,3,3
13382,1,1
13388,1,1
13389,1,1
13390,1,1
13391,1,1
13395,4,4
13396,4,4
13402,4,1
13416,1,1
13425,1,1
13426,3,3
13427,1,1
13428,1,1
13429,1,1
13430,1,1
13431,1,1
13432,1,1
13433,1,1
13434,1,1
13435,1,1
13436,3,3
13437,1,1
13438,1,1
13439,1,1
13440,3,3
13441,1,1
13442,3,3
13443,1,1
13444,3,3
13445,4,1
13446,3,3
13447,4,4
13448,1,1
13449,1,2
13451,1,1
13464,1,1
13465,3,2
13466,1,4
13467,4,4
13468,4,4
13476,1,1
13482,4,4
13483,4,4
13485,1,1
13486,1,1
13490,1,1
13491,1,1
13492,1,1
13495,1,3
13502,4,4
13503,4,4
13505,1,1
13506,1,1
13510,1,1
13512,1,1
13515,1,1
13522,4,4
13523,4,4
13525,1,1
13526,1,1
13530,1,1
13531,1,1
13532,1,1
13535,1,1
13542,4,4
13543,4,4
13546,1,1
13547,3,3
13548,1,1
13554,1,1
13555,1,1
13556,1,1
13557,1,1
13561,4,4
13562,4,4
13565,1,1
13566,3,3
13567,1,1
13573,1,1
13574,1,1
13575,1,1
13576,1,1
13580,4,4
13598,1,1
13599,4,4
13600,4,4
13602,1,3
13614,4,4
13615,4,4
13617,1,1
13618,1,1
13622,1,1
13623,1,1
13624,1,1
13627,1,1
13633,1,1
13636,2,1
13637,2,2
13638,3,3
13639,2,2
13640,1,1
13648,3,3
13649,4,4
13652,4,4
13653,4,4
13655,1,1
13656,1,1
13660,1,1
13661,1,1
13662,1,1
13665,1,1
13672,4,4
13673,4,4
13676,1,1
13677,3,3
13678,1,1
13684,1,1
13685,1,1
13686,1,1
13687,1,1
13691,4,4
13692,4,4
13695,1,1
13696,3,3
13697,1,1
13703,1,1
13704,1,1
13705,1,1
13706,1,1
13710,4,4
13711,4,4
13713,1,1
13714,1,1
13718,1,1
13719,1,1
13720,1,1
13723,1,1
13730,4,4
13731,4,4
13734,1,1
13735,3,3
13736,1,1
13742,1,1
13743,1,1
13744,1,1
13745,1,1
13749,4,4
13773,1,1
13774,2,4
13779,4,4
13780,4,4
13783,1,1
13784,3,3
13785,1,1
13791,1,1
13792,2,1
13793,1,1
13794,1,1
13798,4,4
13799,4,4
13801,1,1
13802,1,1
13806,1,1
13807,1,1
13808,1,1
13811,1,1
13818,4,4
13842,1,1
13843,3,4
13844,1,2
13848,4,4
13849,4,4
13852,1,1
13853,3,3
13854,1,1
13860,1,1
13861,2,1
13862,1,1
13863,1,1
13867,4,4
13868,4,4
13871,1,1
13872,3,3
13873,1,1
13879,1,1
13880,2,1
13881,1,1
13882,1,1
13886,4,4
13887,4,4
13890,1,1
13891,3,3
13892,1,1
13898,1,1
13899,1,1
13900,1,1
13901,1,1
13903,4,4
13904,4,2
13909,3,3
13912,1,1
13914,3,3
13917,1,1
13923,1,2
13934,4,4
13935,4,4
13937,1,1
13938,1,1
13942,1,1
13943,1,1
13944,1,1
13947,1,1
13954,4,4
13955,4,4
13958,1,1
13959,3,3
13960,1,1
13966,1,1
13967,1,1
13968,1,1
13969,1,1
13973,4,4
13974,4,4
13976,1,1
13977,1,1
13981,1,1
13982,1,1
13983,1,1
13986,1,1
13993,4,4
13994,4,4
13996,1,1
13997,1,1
14001,1,1
14002,1,1
14003,1,1
14006,1,1
14017,3,3
14018,4,4
14021,4,4
14022,4,4
14024,1,1
14025,1,1
14029,1,1
14031,1,1
14034,1,1
14041,4,4
14042,4,4
14044,1,1
14045,1,1
14054,1,1
14061,4,4
14062,4,4
14064,1,1
14065,1,1
14069,1,1
14070,1,1
14071,1,1
14074,1,1
14081,4,4
14082,4,4
14085,3,3
14086,3,3
14087,1,1
14093,1,1
14094,1,1
14095,1,1
14096,1,1
14100,4,4
14101,4,4
14104,1,1
14105,3,3
14106,1,1
14112,1,1
14113,2,1
14114,1,1
14115,1,1
14119,4,4
14120,4,4
14123,1,1
14124,3,3
14125,1,1
14131,1,1
14132,1,1
14133,1,1
14134,1,1
14138,4,4
14139,4,4
